rep,replay_gen,replay_rep,max_update,best_org_fitness,best_org_id,update,evaluations,test_estimations,found_solution,pop_training_coverage,max_approx_agg_score,num_unique_selected,entropy_selected_ids,parents_training_coverage,training_coverage_loss
305,gen_10,rep_046,190,85,1,190,9550000,0,0,100,85,293,8.00614,100,0
305,gen_10,rep_047,190,78,5,190,9550000,0,0,100,78,267,7.81446,100,0
305,gen_10,rep_048,190,76,1,190,9550000,0,0,100,76,300,8.04605,100,0
305,gen_10,rep_049,190,75,0,190,9550000,0,0,100,75,310,8.11229,100,0
305,gen_10,rep_050,190,82,242,190,9550000,0,0,100,82,248,7.40808,100,0
305,gen_10,rep_051,190,75,1,190,9550000,0,0,100,75,320,8.15747,100,0
305,gen_10,rep_052,190,75,1,190,9550000,0,0,100,75,314,8.11936,100,0
305,gen_10,rep_053,190,85,4,190,9550000,0,0,100,85,290,8.01797,100,0
305,gen_10,rep_054,190,75,0,190,9550000,0,0,100,75,304,8.05234,100,0
305,gen_10,rep_055,190,75,0,190,9550000,0,0,100,75,304,8.08952,100,0
305,gen_10,rep_056,190,75,4,190,9550000,0,0,100,75,312,8.10625,100,0
305,gen_10,rep_057,190,78,1,190,9550000,0,0,100,78,320,8.15943,100,0
305,gen_10,rep_058,190,75,0,190,9550000,0,0,100,75,317,8.14494,100,0
305,gen_10,rep_059,190,85,0,190,9550000,0,0,100,85,287,7.98394,100,0
305,gen_10,rep_060,190,79,18,190,9550000,0,0,100,79,253,7.66174,100,0
305,gen_10,rep_061,190,84,1,190,9550000,0,0,100,84,262,7.77368,100,0
305,gen_10,rep_062,190,85,109,190,9550000,0,0,100,85,265,7.80546,100,0
305,gen_10,rep_063,190,77,25,190,9550000,0,0,100,77,266,7.84647,100,0
305,gen_10,rep_064,190,75,24,190,9550000,0,0,100,75,286,7.83601,100,0
305,gen_10,rep_065,190,76,0,190,9550000,0,0,100,76,306,8.07207,100,0
305,gen_10,rep_066,190,78,5,190,9550000,0,0,100,78,244,7.68441,100,0
305,gen_10,rep_067,190,100,1,190,9550000,0,0,100,100,263,7.85475,100,0
305,gen_10,rep_068,190,81,35,190,9550000,0,0,100,81,255,7.64971,100,0
305,gen_10,rep_069,190,77,22,190,9550000,0,0,100,77,274,7.85936,100,0
305,gen_10,rep_070,190,79,59,190,9550000,0,0,100,79,267,7.79768,100,0
305,gen_10,rep_071,190,100,1,190,9550000,0,0,100,100,254,7.80301,100,0
305,gen_10,rep_072,190,80,38,190,9550000,0,0,100,80,262,7.77223,100,0
305,gen_10,rep_073,190,75,1,190,9550000,0,0,100,75,309,8.10225,100,0
305,gen_10,rep_074,190,92,3,190,9550000,0,0,100,92,254,7.76848,100,0
305,gen_10,rep_075,190,94,0,190,9550000,0,0,100,94,279,7.9213,100,0
305,gen_10,rep_076,190,92,0,190,9550000,0,0,100,92,267,7.86717,100,0
305,gen_10,rep_077,190,79,25,190,9550000,0,0,100,79,256,7.75772,100,0
305,gen_10,rep_078,190,77,5,190,9550000,0,0,100,77,284,7.91839,100,0
305,gen_10,rep_079,190,75,1,190,9550000,0,0,100,75,302,8.07475,100,0
305,gen_10,rep_080,190,75,3,190,9550000,0,0,100,75,314,8.12572,100,0
305,gen_10,rep_081,190,87,44,190,9550000,0,0,100,87,265,7.81241,100,0
305,gen_10,rep_082,190,94,1,190,9550000,0,0,100,94,272,7.90977,100,0
305,gen_10,rep_083,190,80,44,190,9550000,0,0,100,80,263,7.7774,100,0
305,gen_10,rep_084,190,75,5,190,9550000,0,0,100,75,276,7.81871,100,0
305,gen_10,rep_085,190,85,0,190,9550000,0,0,100,85,288,7.9865,100,0
305,gen_10,rep_086,190,78,13,190,9550000,0,0,100,78,256,7.73649,100,0
305,gen_10,rep_087,190,75,0,190,9550000,0,0,100,75,310,8.08172,100,0
305,gen_10,rep_088,190,75,2,190,9550000,0,0,100,75,308,8.08426,100,0
305,gen_10,rep_089,190,76,5,190,9550000,0,0,100,76,302,8.06144,100,0
305,gen_10,rep_090,190,75,0,190,9550000,0,0,100,75,309,8.11176,100,0
305,gen_10,rep_091,190,94,0,190,9550000,0,0,100,94,248,7.69924,100,0
305,gen_10,rep_092,190,89,4,190,9550000,0,0,100,89,277,7.92439,100,0
305,gen_10,rep_093,190,85,12,190,9550000,0,0,100,85,254,7.65086,100,0
305,gen_10,rep_094,190,75,1,190,9550000,0,0,100,75,231,7.15856,100,0
305,gen_10,rep_095,190,75,0,190,9550000,0,0,100,75,314,8.13279,100,0
305,gen_10,rep_096,190,75,0,190,9550000,0,0,100,75,329,8.18809,100,0
